Date,Lo-3Prior,7-Hi Prior,ValueLo30,ValueMed40,ValueHi30,SizeLo30,SizeMed40,SizeHi30,Mkt_RF,SMB,HML,RF,WML,Mkt,SMALL LoPRIOR,ME1 PRIOR2,SMALL HiPRIOR,BIG LoPRIOR,ME2 PRIOR2,BIG HiPRIOR,Big_Small_Hi_Lo_Spread
1/31/1966,-0.01,0.05,-0.0008,0.015,0.0498,0.0739,0.0363,0.0043,0.0072,0.0385,0.0357,0.0038,0.0543,0.011,0.0426,0.0505,0.0814,-0.0141,0.0061,0.0556,0.05425
2/28/1966,-0.02,0.02,-0.0146,-0.0053,0.0048,0.0443,0.018,-0.0151,-0.0121,0.0445,0.0036,0.0035,0.0454,-0.0086,0.0169,0.0182,0.0525,-0.0248,-0.0163,0.0305,0.04545
3/31/1966,-0.03,-0.01,-0.0151,-0.0268,-0.0348,-0.0144,-0.0265,-0.0206,-0.0251,0.0095,-0.0205,0.0038,0.0135,-0.0213,-0.0183,-0.0237,-0.0203,-0.0284,-0.023,0.0007,0.01355
4/30/1966,0.01,0.05,0.0251,0.0203,0.027,0.0686,0.0367,0.0202,0.0214,0.0343,-0.0044,0.0034,0.0621,0.0248,0.002,0.0407,0.0865,0.0075,0.0239,0.0472,0.0621
5/31/1966,-0.04,-0.08,-0.0437,-0.0542,-0.0805,-0.1092,-0.0801,-0.0446,-0.0566,-0.0465,-0.0165,0.0041,-0.0473,-0.0525,-0.064,-0.0764,-0.1211,-0.0381,-0.0448,-0.0756,-0.0473
6/30/1966,-0.02,0.01,-0.0193,-0.0006,-0.0014,0.0036,-0.0023,-0.0128,-0.0144,0.0106,0.0049,0.0038,0.0331,-0.0106,-0.0169,-0.0045,0.0114,-0.0186,-0.0195,0.0194,0.03315
7/31/1966,-0.01,-0.01,-0.0163,-0.0067,-0.0109,-0.0168,-0.0133,-0.0122,-0.0163,-0.0032,0.0082,0.0035,-0.0141,-0.0128,-0.0063,-0.0106,-0.0244,-0.0057,-0.0198,-0.0159,-0.01415
8/31/1966,-0.07,-0.09,-0.0778,-0.0682,-0.0803,-0.1092,-0.0919,-0.071,-0.0791,-0.0332,0.0056,0.0041,-0.0208,-0.075,-0.0977,-0.0983,-0.1144,-0.0644,-0.0728,-0.0893,-0.0208
9/30/1966,0.00,-0.03,-0.0101,0.001,-0.0068,-0.0194,-0.0131,-0.005,-0.0106,-0.011,0.005,0.004,-0.0177,-0.0066,-0.0138,-0.0134,-0.0202,-0.0001,0.0025,-0.0292,-0.01775
10/31/1966,0.06,0.00,0.0301,0.0674,0.0419,-0.0288,0.0083,0.0517,0.0386,-0.0659,0.0281,0.0045,-0.0513,0.0431,-0.0063,0.0059,-0.0371,0.0644,0.0626,-0.0074,-0.0513
11/30/1966,-0.01,0.06,0.0384,-0.0066,0.0001,0.0435,0.0488,0.0123,0.014,0.0433,-0.046,0.004,0.0573,0.018,0.0426,0.0314,0.072,-0.02,0.0075,0.0652,0.0573
12/31/1966,0.01,0.01,-0.0024,0.0149,0.0012,0.0207,0.0219,0.0021,0.0013,0.0185,-0.0129,0.004,0.0107,0.0053,0.0133,0.0144,0.0324,0.0014,0.0051,0.0038,0.01075
1/31/1967,0.14,0.07,0.0825,0.0704,0.1341,0.1884,0.1325,0.0741,0.0815,0.0843,0.0203,0.0043,-0.0675,0.0858,0.2206,0.1547,0.1461,0.1299,0.0611,0.0693,-0.06755
2/28/1967,-0.01,0.02,0.0212,-0.0012,-0.0013,0.0492,0.0175,0.0082,0.0078,0.0337,-0.0226,0.0036,0.0356,0.0114,0.0222,0.0338,0.0562,-0.0158,0.0046,0.0214,0.0356
3/31/1967,0.04,0.05,0.0434,0.0397,0.0515,0.0681,0.0575,0.0404,0.0399,0.0174,0.0019,0.0039,0.0143,0.0438,0.0553,0.0607,0.0781,0.0371,0.044,0.0429,0.0143
4/30/1967,0.06,0.04,0.0597,0.0196,0.0318,0.0435,0.0413,0.0422,0.0389,0.0057,-0.0254,0.0032,0.0062,0.0421,0.0286,0.0332,0.0575,0.0668,0.0196,0.0502,0.00615
5/31/1967,-0.05,-0.04,-0.0488,-0.0334,-0.0244,-0.0082,-0.012,-0.0455,-0.0433,0.02,0.0089,0.0033,0.0059,-0.04,-0.0115,-0.0125,-0.0133,-0.0512,-0.0402,-0.0377,0.00585
6/30/1967,0.01,0.05,0.0173,0.0258,0.0522,0.1074,0.0556,0.0176,0.0241,0.0599,0.0094,0.0027,0.0604,0.0268,0.0519,0.0699,0.1282,0.0055,0.0116,0.05,0.0604
7/31/1967,0.07,0.06,0.05,0.038,0.0806,0.0943,0.0613,0.0445,0.0458,0.0309,0.0265,0.0031,-0.0109,0.0489,0.0918,0.0796,0.0873,0.069,0.0309,0.0517,-0.0109
8/31/1967,-0.01,-0.01,-0.0074,-0.0077,0.0099,0.006,0.0004,-0.0077,-0.0089,0.0048,0.0147,0.0031,-0.0141,-0.0058,0.0129,0.0118,-0.0108,-0.0073,-0.0034,-0.0119,-0.01415
9/30/1967,0.03,0.04,0.0392,0.0291,0.0206,0.0742,0.0415,0.0304,0.0311,0.0309,-0.0247,0.0032,0.0255,0.0343,0.0369,0.0597,0.0713,0.0308,0.0242,0.0472,0.0254
10/31/1967,-0.04,0.00,-0.0146,-0.0363,-0.0497,-0.0229,-0.031,-0.0264,-0.0309,0.0142,-0.0339,0.0039,0.0366,-0.027,-0.0337,-0.0296,-0.017,-0.0398,-0.035,0.0168,0.03665
11/30/1967,0.00,0.02,0.011,0.0038,-0.0038,0.0004,0.0121,0.0069,0.0037,0.002,-0.0171,0.0036,0.0129,0.0073,-0.0021,0.0027,0.0089,0.0052,0.0033,0.02,0.0129
12/31/1967,0.03,0.05,0.0248,0.0361,0.0524,0.1042,0.0579,0.0249,0.0305,0.0573,-0.0039,0.0033,0.0323,0.0338,0.0545,0.0771,0.1146,0.0261,0.0265,0.0307,0.03235
1/31/1968,-0.01,-0.06,-0.0598,-0.0105,-0.0007,0.0256,-0.0222,-0.0419,-0.0406,0.0389,0.0476,0.004,-0.0464,-0.0366,0.029,0.0223,-0.0007,-0.0122,-0.0537,-0.0753,-0.0464
2/29/1968,-0.03,-0.05,-0.0349,-0.0237,-0.0384,-0.0653,-0.048,-0.027,-0.0375,-0.0296,0.0117,0.0039,-0.034,-0.0336,-0.0344,-0.0428,-0.0757,-0.0253,-0.0231,-0.0521,-0.03405
3/31/1968,-0.01,0.02,0.0172,-0.0075,0.0012,-0.0119,0.0012,0.0082,0.002,-0.0129,-0.0059,0.0038,0.0318,0.0058,-0.0152,-0.0131,-0.0057,-0.006,0.0044,0.0482,0.03185
4/30/1968,0.08,0.14,0.1051,0.0618,0.1239,0.1639,0.1235,0.0831,0.0905,0.0573,-0.0103,0.0043,0.0515,0.0948,0.1277,0.123,0.1723,0.0708,0.0843,0.1291,0.05145
5/31/1968,0.01,0.05,0.0278,0.0091,0.0616,0.1125,0.0576,0.0153,0.0228,0.0641,0.0084,0.0045,0.0373,0.0273,0.0772,0.0686,0.1102,0.008,0.0162,0.0496,0.0373
6/30/1968,0.03,0.00,-0.0002,0.0337,0.0021,0.0045,0.0139,0.0116,0.0069,-0.0017,0.0067,0.0043,-0.0192,0.0112,0.011,0.023,0.0043,0.0286,0.0067,-0.003,-0.01915
7/31/1968,-0.02,-0.04,-0.0463,-0.0007,0.004,-0.0261,-0.0465,-0.0181,-0.0272,-0.0131,0.0548,0.0048,-0.0085,-0.0224,-0.0387,-0.0264,-0.032,-0.0172,-0.0157,-0.0408,-0.00845
8/31/1968,0.01,0.03,0.0138,0.0158,0.0274,0.043,0.0246,0.0149,0.0134,0.0235,0.0101,0.0042,0.0188,0.0176,0.0207,0.0346,0.0532,0.0132,0.0159,0.0184,0.01885
9/30/1968,0.06,0.05,0.0367,0.0451,0.0501,0.0706,0.0647,0.0383,0.0403,0.0279,0.0024,0.0043,-0.0066,0.0446,0.0716,0.0535,0.0777,0.0549,0.0341,0.0356,-0.0066
10/31/1968,0.02,0.00,-0.006,0.0171,0.0295,0.0048,0.0108,0.0086,0.0042,-0.0048,0.029,0.0044,-0.0152,0.0086,0.0083,0.0187,0.0002,0.0236,0.0037,0.0014,-0.01515
11/30/1968,0.06,0.07,0.0575,0.058,0.0564,0.0755,0.0809,0.0537,0.0543,0.0236,-0.009,0.0042,0.0173,0.0585,0.0788,0.0789,0.0825,0.0535,0.0513,0.0845,0.01735
12/31/1968,-0.04,-0.03,-0.0439,-0.0308,-0.0309,0.0131,-0.0231,-0.0417,-0.0394,0.0344,0.0002,0.0043,0.0011,-0.0351,-0.0056,0.0116,-0.0065,-0.0451,-0.036,-0.042,0.0011
1/31/1969,-0.01,-0.01,-0.0183,0.0003,0.0031,-0.0061,-0.0159,-0.0063,-0.0125,-0.0079,0.0169,0.0053,-0.0015,-0.0072,-0.007,-0.0069,-0.0082,-0.0132,-0.001,-0.0152,-0.0016
2/28/1969,-0.05,-0.08,-0.0454,-0.0557,-0.0538,-0.0963,-0.078,-0.0431,-0.0584,-0.0388,0.0092,0.0046,-0.0245,-0.0538,-0.0909,-0.0758,-0.0971,-0.0316,-0.0568,-0.0744,-0.0245
3/31/1969,0.01,0.05,0.0382,0.0249,0.029,0.0294,0.0198,0.0338,0.0264,-0.0025,-0.0045,0.0046,0.0395,0.031,-0.0074,0.0118,0.0485,0.023,0.0409,0.0461,0.0395
4/30/1969,0.02,0.03,0.0303,0.0052,0.0267,0.0093,0.0142,0.0226,0.0146,-0.0087,0.0005,0.0053,0.0117,0.0199,-0.0053,-0.0036,0.0129,0.0264,0.0169,0.0317,0.01175
5/31/1969,-0.01,0.01,-0.0018,0.0071,0.0079,0.0088,-0.0006,0.0035,-0.001,-0.0027,0.0073,0.0048,0.0168,0.0038,-0.0086,-0.004,0.0039,-0.0093,0.0098,0.0117,0.01675
6/30/1969,-0.06,-0.08,-0.0415,-0.0819,-0.0742,-0.1295,-0.1025,-0.0524,-0.0718,-0.0539,-0.0109,0.0051,-0.0223,-0.0667,-0.126,-0.1115,-0.1231,-0.0297,-0.0596,-0.0771,-0.02225
7/31/1969,-0.10,-0.07,-0.0543,-0.0772,-0.0614,-0.109,-0.0811,-0.059,-0.07,-0.032,0.0143,0.0053,0.0164,-0.0647,-0.1242,-0.0741,-0.0978,-0.0695,-0.054,-0.0631,0.0164
8/31/1969,0.05,0.06,0.0676,0.0446,0.0274,0.0517,0.061,0.05,0.0468,0.0093,-0.0386,0.005,0.0213,0.0518,0.0581,0.0411,0.0821,0.0412,0.044,0.0598,0.0213
9/30/1969,-0.04,-0.02,-0.0056,-0.0343,-0.0455,-0.0253,-0.0111,-0.0259,-0.0298,0.0122,-0.0322,0.0062,0.0253,-0.0236,-0.0288,-0.0157,-0.0042,-0.046,-0.0278,-0.0199,0.02535
10/31/1969,0.10,0.05,0.0665,0.0486,0.0413,0.0988,0.0787,0.049,0.0506,0.038,-0.0322,0.006,-0.0433,0.0566,0.1123,0.071,0.0695,0.0895,0.0519,0.0458,-0.04325
11/30/1969,-0.06,-0.02,-0.0245,-0.0396,-0.0383,-0.0613,-0.0431,-0.0295,-0.0379,-0.0253,-0.0111,0.0052,0.036,-0.0327,-0.0741,-0.0552,-0.0357,-0.0493,-0.0451,-0.0158,0.03595
12/31/1969,-0.07,-0.01,-0.003,-0.0211,-0.0458,-0.0751,-0.0308,-0.0134,-0.0263,-0.0366,-0.0307,0.0064,0.0504,-0.0199,-0.0908,-0.0571,-0.0412,-0.0506,-0.028,0.0006,0.0504
1/31/1970,-0.08,-0.07,-0.0789,-0.0823,-0.0533,-0.0419,-0.0659,-0.0775,-0.081,0.0291,0.0306,0.006,0.0063,-0.075,-0.042,-0.0481,-0.0644,-0.1016,-0.0904,-0.0667,0.00625
2/28/1970,0.05,0.06,0.0352,0.0748,0.0787,0.0339,0.0435,0.0609,0.0513,-0.0238,0.0403,0.0062,0.0012,0.0575,0.0344,0.035,0.0447,0.063,0.0646,0.0551,0.0012
3/31/1970,-0.02,0.00,-0.022,0.0126,0.0101,-0.0339,-0.0111,-0.001,-0.0106,-0.0232,0.0425,0.0057,-0.0029,-0.0049,-0.0272,-0.0145,-0.0335,-0.0152,0.0233,-0.0147,-0.0029
4/30/1970,-0.13,-0.10,-0.1143,-0.099,-0.0786,-0.1781,-0.1445,-0.0918,-0.11,-0.0611,0.064,0.005,-0.0073,-0.105,-0.1862,-0.127,-0.1893,-0.0902,-0.0929,-0.1017,-0.0073
5/31/1970,-0.05,-0.07,-0.0824,-0.0465,-0.0457,-0.0949,-0.1001,-0.0555,-0.0692,-0.045,0.0365,0.0053,-0.0269,-0.0639,-0.1025,-0.0972,-0.1017,-0.0171,-0.0544,-0.0719,-0.027
6/30/1970,-0.10,-0.05,-0.0567,-0.0353,-0.0669,-0.0819,-0.0607,-0.0481,-0.0579,-0.0213,0.0079,0.0058,0.0578,-0.0521,-0.1158,-0.071,-0.0389,-0.0812,-0.051,-0.0425,0.0578
7/31/1970,0.09,0.06,0.0526,0.0958,0.0771,0.057,0.0785,0.0746,0.0693,-0.0056,0.0103,0.0052,-0.0294,0.0745,0.0688,0.0748,0.0597,0.1124,0.0842,0.0627,-0.0294
8/31/1970,0.10,0.04,0.0423,0.054,0.0598,0.0689,0.0617,0.0478,0.0449,0.0153,0.0107,0.0053,-0.065,0.0502,0.1017,0.0567,0.0356,0.0982,0.0555,0.0344,-0.06495
9/30/1970,0.14,0.02,0.0799,0.0096,0.0461,0.1519,0.0914,0.0345,0.0418,0.0863,-0.055,0.0054,-0.0892,0.0472,0.1904,0.0922,0.0821,0.0928,0.0477,0.0227,-0.0892
10/31/1970,-0.10,-0.01,-0.0112,-0.0194,-0.0304,-0.0747,-0.0433,-0.0109,-0.0228,-0.0422,0.002,0.0046,0.0961,-0.0182,-0.1165,-0.0247,-0.0002,-0.0817,-0.0121,-0.0058,0.0961
11/30/1970,0.02,0.05,0.0479,0.0543,0.0577,-0.0056,0.0398,0.0558,0.0459,-0.0407,0.0168,0.0046,0.0288,0.0505,-0.0056,0.0231,0.0364,0.044,0.0508,0.0596,0.0288
12/31/1970,0.08,0.06,0.0553,0.0689,0.0634,0.0877,0.0867,0.0567,0.0572,0.0293,0.0099,0.0042,-0.0221,0.0614,0.0928,0.099,0.0809,0.0763,0.0726,0.0439,-0.02215
1/31/1971,0.12,0.04,0.0512,0.0445,0.063,0.1436,0.082,0.0418,0.0484,0.0744,0.0135,0.0038,-0.0659,0.0522,0.1517,0.1021,0.0929,0.1026,0.052,0.0296,-0.0659
2/28/1971,0.02,0.02,0.0254,0.0055,0.0203,0.0459,0.0249,0.0142,0.0141,0.019,-0.0134,0.0033,0.0081,0.0174,0.0459,0.0298,0.0449,0.0044,0.0102,0.0217,0.00815
3/31/1971,0.07,0.04,0.0616,0.0322,0.0243,0.0576,0.0581,0.0405,0.0413,0.0257,-0.04,0.003,-0.0122,0.0443,0.0593,0.064,0.0606,0.0658,0.0384,0.0402,-0.01215
4/30/1971,0.04,0.05,0.0393,0.027,0.0488,0.0251,0.0427,0.0351,0.0315,-0.0048,0.0074,0.0028,0.0131,0.0343,0.0228,0.0283,0.0381,0.0422,0.0253,0.0532,0.01315
5/31/1971,-0.04,-0.04,-0.0285,-0.0433,-0.0464,-0.0574,-0.0332,-0.0365,-0.0398,-0.011,-0.0138,0.0029,0.0088,-0.0369,-0.0638,-0.0491,-0.0456,-0.034,-0.0366,-0.0346,0.0088
6/30/1971,0.00,0.01,0.011,-0.0024,-0.0043,-0.0223,-0.0023,0.0055,-0.001,-0.0143,-0.02,0.0037,0.027,0.0027,-0.0342,-0.0246,0.0087,0.0042,0.0015,0.0154,0.02705
7/31/1971,-0.03,-0.06,-0.0431,-0.036,-0.0513,-0.0625,-0.0459,-0.0393,-0.045,-0.015,0.0014,0.004,-0.0237,-0.041,-0.0486,-0.0456,-0.0604,-0.0292,-0.036,-0.0647,-0.02365
8/31/1971,0.02,0.06,0.0549,0.014,0.0809,0.0452,0.0551,0.0405,0.0379,-0.0019,0.0272,0.0047,0.0351,0.0426,0.0283,0.0408,0.0664,0.0254,0.0434,0.0575,0.0351
9/30/1971,-0.02,0.00,0.0041,-0.0118,-0.0242,-0.0055,-0.0049,-0.0047,-0.0085,0.0041,-0.0295,0.0037,0.0209,-0.0048,-0.0239,-0.0114,0.008,-0.0145,-0.0001,-0.0046,0.0209
10/31/1971,-0.05,-0.05,-0.0396,-0.0356,-0.0493,-0.0621,-0.0509,-0.0372,-0.0442,-0.0178,-0.0048,0.0037,0.0046,-0.0405,-0.0771,-0.0547,-0.0531,-0.0338,-0.034,-0.0486,0.0046
11/30/1971,-0.02,0.00,0.0072,-0.0056,-0.0195,-0.0441,-0.0152,0.0041,-0.0046,-0.0283,-0.0175,0.0037,0.0147,-0.0009,-0.0424,-0.0297,-0.0189,-0.0026,0.0048,0.0033,0.0147
12/31/1971,0.10,0.09,0.0921,0.0869,0.1022,0.131,0.1128,0.0853,0.0871,0.0328,-0.0024,0.0037,-0.0068,0.0908,0.138,0.1235,0.1262,0.0933,0.0813,0.0917,-0.0067
1/31/1972,0.02,0.03,0.0295,0.0093,0.0653,0.113,0.0521,0.0184,0.0249,0.0611,0.0206,0.0029,0.0024,0.0278,0.1077,0.0723,0.0898,0.0005,0.0276,0.0233,0.00245
2/29/1972,0.03,0.05,0.0448,0.0121,0.0149,0.0397,0.036,0.0292,0.0287,0.0139,-0.0275,0.0025,0.027,0.0312,0.0241,0.037,0.0439,0.0133,0.0205,0.0475,0.027
3/31/1972,-0.02,0.02,0.0217,-0.0122,0.0046,-0.0026,0.0093,0.0091,0.0063,-0.0027,-0.0166,0.0027,0.0291,0.009,-0.0093,0.0055,0.0121,-0.0152,0.0075,0.0217,0.02915
4/30/1972,-0.01,0.01,0.0069,0.0024,0.0094,0.0066,0.0046,0.0057,0.0029,-0.0002,0.0039,0.0029,0.029,0.0058,-0.0135,0.0046,0.0242,-0.0048,0.0013,0.0153,0.0289
5/31/1972,-0.01,0.03,0.0279,0.0065,-0.017,-0.0273,0.0062,0.0201,0.0125,-0.0279,-0.0273,0.003,0.0318,0.0155,-0.0406,-0.022,-0.0117,0.0039,0.0095,0.0386,0.0318
6/30/1972,-0.04,-0.01,-0.0113,-0.0276,-0.0549,-0.0322,-0.0268,-0.0195,-0.0243,0.0032,-0.0242,0.0029,0.0193,-0.0214,-0.0449,-0.0301,-0.0348,-0.0383,-0.0212,-0.0098,0.0193
7/31/1972,-0.04,0.00,0.0032,-0.0135,-0.0124,-0.0402,-0.0274,0.0007,-0.008,-0.0289,0.0077,0.0031,0.0275,-0.0049,-0.0434,-0.0235,-0.0342,-0.0321,-0.0072,0.0136,0.02745
8/31/1972,0.07,0.01,0.0134,0.0652,0.0663,0.0006,0.0242,0.0392,0.0326,-0.0407,0.0464,0.0029,-0.0534,0.0355,0.0279,0.015,-0.0006,0.0857,0.0562,0.0074,-0.0534
9/30/1972,-0.03,-0.01,-0.0058,-0.0125,-0.0027,-0.0398,-0.0278,-0.0031,-0.0114,-0.0269,0.005,0.0034,0.0175,-0.008,-0.0369,-0.0262,-0.0274,-0.0238,-0.008,0.0016,0.01745
10/31/1972,-0.01,0.01,0.0038,0.02,0.0127,-0.0213,-0.0056,0.0128,0.0052,-0.0271,0.0132,0.004,0.0075,0.0092,-0.0221,-0.006,-0.009,0.0046,0.0174,0.0065,0.0075
11/30/1972,0.09,0.03,0.0298,0.0643,0.0926,0.0511,0.0632,0.0474,0.046,-0.0112,0.0476,0.0037,-0.0514,0.0497,0.0703,0.0525,0.0461,0.0975,0.0702,0.0189,-0.0514
12/31/1972,-0.03,0.03,0.0251,-0.0078,-0.008,-0.0236,-0.0078,0.0142,0.0062,-0.0186,-0.0226,0.0037,0.0498,0.0099,-0.0376,-0.0144,0.0078,-0.0233,0.0006,0.031,0.04985
1/31/1973,-0.08,-0.01,-0.0281,-0.0248,-0.0171,-0.0422,-0.0632,-0.0198,-0.0329,-0.035,0.027,0.0044,0.0372,-0.0285,-0.0625,-0.0396,-0.0556,-0.0818,-0.0252,-0.0143,0.0372
2/28/1973,-0.09,-0.04,-0.0326,-0.052,-0.0499,-0.0838,-0.0702,-0.0355,-0.0485,-0.0399,0.017,0.0041,0.0212,-0.0444,-0.0838,-0.0703,-0.0982,-0.092,-0.0363,-0.0353,0.02115
3/31/1973,-0.03,-0.01,-0.0141,0.0018,0.0093,-0.0253,-0.0264,-0.0029,-0.0129,-0.0287,0.0283,0.0046,0.0362,-0.0083,-0.0463,-0.0292,-0.0029,-0.0238,-0.0242,0.0052,0.0362
4/30/1973,-0.11,-0.04,-0.0627,-0.0283,-0.0184,-0.0725,-0.0692,-0.0422,-0.0568,-0.0399,0.0569,0.0052,0.064,-0.0516,-0.1054,-0.0641,-0.0476,-0.1068,-0.052,-0.0366,0.064
5/31/1973,-0.10,-0.01,-0.0119,-0.0256,-0.0379,-0.0895,-0.0647,-0.013,-0.0294,-0.0612,0.0021,0.0051,0.0708,-0.0243,-0.1096,-0.0834,-0.0537,-0.0921,-0.0299,-0.0064,0.0708
6/30/1973,-0.06,0.00,-0.0103,-0.006,-0.0107,-0.0318,-0.0311,-0.0059,-0.0156,-0.0294,0.0142,0.0051,0.0431,-0.0105,-0.053,-0.0314,-0.0183,-0.0485,-0.0276,0.003,0.0431
7/31/1973,0.16,0.04,0.0695,0.0287,0.0588,0.1263,0.0979,0.0455,0.0504,0.0786,-0.0518,0.0064,-0.1167,0.0568,0.1784,0.1159,0.0715,0.1528,0.0874,0.0263,-0.1167
8/31/1973,-0.06,-0.03,-0.0341,-0.0314,-0.0157,-0.054,-0.0284,-0.0307,-0.0384,-0.0204,0.0119,0.007,0.0342,-0.0314,-0.071,-0.0362,-0.0243,-0.0506,-0.0312,-0.0289,0.0342
9/30/1973,0.13,0.03,0.0269,0.0913,0.089,0.0865,0.1027,0.0444,0.0475,0.0291,0.0211,0.0068,-0.0702,0.0543,0.1171,0.0973,0.0924,0.1428,0.0854,0.0271,-0.0702
10/31/1973,-0.05,0.01,-0.004,-0.0017,0.0009,-0.0053,-0.0019,-0.0021,-0.0086,-0.0017,0.0174,0.0065,0.0674,-0.0021,-0.0383,0.0129,0.032,-0.0517,-0.0156,0.0129,0.06745
11/30/1973,-0.22,-0.10,-0.1307,-0.1074,-0.1199,-0.1885,-0.172,-0.1074,-0.1274,-0.077,0.0401,0.0056,0.0863,-0.1218,-0.2236,-0.1742,-0.1637,-0.208,-0.1221,-0.0953,0.0863
12/31/1973,-0.05,0.03,-0.0146,0.0476,0.0441,-0.0336,0.0033,0.0156,0.0058,-0.0533,0.0424,0.0064,0.1038,0.0122,-0.0734,-0.0247,0.0488,-0.0481,-0.0042,0.0374,0.10385
1/31/1974,0.10,-0.02,-0.0065,-0.0017,0.0624,0.1174,0.0544,-0.01,-0.0017,0.0987,0.0586,0.0063,-0.0881,0.0046,0.1583,0.1021,0.0702,0.0615,0.0222,-0.0267,-0.08815
2/28/1974,0.00,0.00,-0.0102,0.0122,0.0208,0.0033,0.0002,0.0008,-0.0048,0.0001,0.0255,0.0058,0.0013,0.001,-0.003,0.0042,0.001,0.0085,-0.0092,0.0072,0.00135
3/31/1974,-0.02,-0.03,-0.0169,-0.0327,-0.0219,0.0029,-0.0201,-0.025,-0.0281,0.0248,-0.0009,0.0056,-0.0098,-0.0225,0.0094,0.0023,-0.01,-0.0374,-0.0141,-0.0377,-0.00985
4/30/1974,-0.08,-0.05,-0.0374,-0.0589,-0.0416,-0.0585,-0.0597,-0.0429,-0.0529,-0.0072,0.0101,0.0075,0.02,-0.0454,-0.0751,-0.0536,-0.0491,-0.0594,-0.0389,-0.0454,0.02
5/31/1974,-0.06,-0.06,-0.0187,-0.0536,-0.0628,-0.0744,-0.0789,-0.0288,-0.0467,-0.0304,-0.0207,0.0075,-0.0025,-0.0392,-0.0933,-0.0709,-0.0753,-0.0384,-0.0133,-0.0614,-0.0025
6/30/1974,-0.04,-0.02,-0.0211,-0.0179,-0.0223,-0.0289,-0.0349,-0.0192,-0.0283,-0.0018,0.0077,0.006,0.0238,-0.0223,-0.0502,-0.0307,-0.0163,-0.0304,-0.0174,-0.0168,0.02375
7/31/1974,-0.09,-0.06,-0.0933,-0.0439,-0.0283,-0.0544,-0.0441,-0.0793,-0.0805,0.009,0.0522,0.007,0.0302,-0.0735,-0.0625,-0.044,-0.0419,-0.0893,-0.0833,-0.0496,0.03015
8/31/1974,-0.10,-0.08,-0.1005,-0.0592,-0.0719,-0.0831,-0.0887,-0.0876,-0.0935,-0.0069,0.0256,0.006,0.03,-0.0875,-0.0979,-0.0813,-0.0625,-0.1042,-0.0908,-0.0795,0.03005
9/30/1974,-0.13,-0.09,-0.136,-0.0618,-0.0719,-0.0822,-0.0844,-0.114,-0.1177,0.0026,0.0554,0.0081,0.0432,-0.1096,-0.1038,-0.0712,-0.0771,-0.1336,-0.1295,-0.0738,0.04325
10/31/1974,0.18,0.18,0.211,0.1084,0.08,0.0876,0.1241,0.1781,0.161,-0.035,-0.0972,0.0051,-0.0049,0.1661,0.0888,0.0847,0.1062,0.2103,0.154,0.1831,-0.0049
11/30/1974,-0.04,-0.03,-0.0407,-0.0356,-0.0444,-0.0509,-0.0367,-0.04,-0.0451,-0.0118,-0.001,0.0054,0.0217,-0.0397,-0.0615,-0.056,-0.0303,-0.0411,-0.0453,-0.0289,0.0217
12/31/1974,-0.05,-0.01,-0.034,-0.0063,-0.0416,-0.0745,-0.0517,-0.0208,-0.0345,-0.0484,0.0007,0.007,0.0294,-0.0275,-0.0765,-0.0647,-0.0558,-0.0465,-0.0245,-0.0084,0.0294
1/31/1975,0.25,0.10,0.1103,0.1796,0.2393,0.2694,0.2276,0.1225,0.1366,0.1101,0.0822,0.0058,-0.1386,0.1424,0.3589,0.2693,0.1981,0.2154,0.1118,0.0991,-0.13855
2/28/1975,0.06,0.05,0.0814,0.0283,0.0261,0.0484,0.0403,0.0637,0.0556,0.0017,-0.045,0.0043,-0.0058,0.0599,0.0424,0.0498,0.0466,0.0674,0.0697,0.0517,-0.00575
3/31/1975,0.05,0.03,0.0308,0.0215,0.0751,0.0737,0.0588,0.0239,0.0266,0.0377,0.0241,0.0041,-0.0199,0.0307,0.0898,0.052,0.0648,0.0424,0.0169,0.0276,-0.0199
4/30/1975,0.05,0.04,0.0572,0.0224,0.0571,0.0355,0.0462,0.047,0.0423,-0.0052,-0.0111,0.0044,0.0133,0.0467,0.0217,0.0322,0.0673,0.0616,0.0447,0.0427,0.01335
5/31/1975,0.06,0.05,0.0586,0.0597,0.0273,0.0798,0.0667,0.0531,0.0519,0.0384,-0.0408,0.0044,-0.0047,0.0563,0.0718,0.0678,0.0812,0.0613,0.0583,0.0425,-0.0047
6/30/1975,0.05,0.06,0.0442,0.0649,0.0722,0.071,0.0593,0.0501,0.0483,0.0077,0.0128,0.0041,0.0005,0.0524,0.071,0.0684,0.0657,0.052,0.0481,0.0582,0.00045
7/31/1975,-0.08,-0.05,-0.0733,-0.0373,-0.0369,-0.0138,-0.0414,-0.0672,-0.0659,0.0268,0.0169,0.0048,0.0043,-0.0611,-0.0161,-0.0262,-0.0325,-0.0785,-0.06,-0.0535,0.0043
8/31/1975,-0.03,-0.02,-0.0233,-0.0204,-0.0402,-0.0582,-0.039,-0.0192,-0.0285,-0.032,-0.009,0.0048,-0.0013,-0.0237,-0.0519,-0.0461,-0.0535,-0.0227,-0.019,-0.0238,-0.00135
9/30/1975,-0.05,-0.04,-0.0393,-0.028,-0.0364,-0.0339,-0.0397,-0.0365,-0.0426,-0.0013,0.0035,0.0053,0.0032,-0.0373,-0.038,-0.0338,-0.0381,-0.0459,-0.0278,-0.0394,0.0032
